Peak,Energy,FWHM,RiseTime,Centroid,label
1.2,2.0,0.76539886,0.05,0.54529375,4
1.2,2.0,0.95325446,0.23949538,0.523069,4
1.2,1.2926185,0.4697221,0.20353566,0.508234,4
1.2,2.0,0.8588538,0.27216935,0.48254222,4
1.2,1.8900355,0.73369575,0.2479591,0.5507839,4
1.2,2.0,0.8659079,0.119774595,0.43339396,4
1.2,1.8520747,0.74881345,0.2107205,0.49635634,4
1.2,2.0,0.8353758,0.16679737,0.46007207,4
1.2,1.9441795,0.77670425,0.33201227,0.46066687,4
1.2,0.7836067,0.26529992,0.27622676,0.51786643,4
1.2,1.5801054,0.56564194,0.25360596,0.5566636,4
1.2,1.4251597,0.52375895,0.05,0.45385858,4
1.2,2.0,0.797021,0.17744137,0.52950203,4
1.2,1.7493134,0.7091362,0.20745236,0.47260302,4
1.2,1.5634245,0.6482378,0.05,0.5021652,4
1.2,2.0,1.0,0.08902318,0.47925597,4
1.2,1.1683707,0.47362092,0.21854852,0.47386065,4
1.2,1.6982373,0.63012695,0.31902173,0.51881635,4
1.2,1.9392949,0.7446518,0.21713352,0.5422199,4
1.2,1.7237554,0.649397,0.05,0.52143395,4
1.2,0.9306427,0.36363626,0.089536496,0.5394385,4
1.2,1.5976497,0.5959541,0.23339157,0.4785921,4
1.2,1.4872985,0.6168665,0.14823116,0.51488763,4
1.2,1.0829738,0.3922597,0.18690349,0.50573933,4
1.2,1.51086,0.6208713,0.05,0.50710154,4
1.2,1.8145801,0.7804845,0.28187528,0.544459,4
1.2,1.6963536,0.61526996,0.053106073,0.62835157,4
1.2,1.9721802,0.7872628,0.17442137,0.4620823,4
1.2,1.3545318,0.45358992,0.3235987,0.53345066,4
1.2,1.369015,0.47952464,0.19581996,0.5005441,4
1.2,1.3616543,0.53290045,0.17771596,0.47653875,4
1.2,1.7642066,0.67790455,0.06850504,0.46913278,4
1.2,1.8722365,0.68909407,0.30439717,0.46905175,4
1.2,2.0,0.7520922,0.22267157,0.5171338,4
1.2,1.3853893,0.49953002,0.05,0.42372477,4
1.2,1.4508302,0.6137821,0.23236817,0.45833108,4
1.2,2.0,0.8231707,0.23822187,0.48289686,4
1.2,1.6742548,0.63741195,0.07797619,0.5453028,4
1.2,2.0,0.68496543,0.28024653,0.5321543,4
1.2,1.9147291,0.7361299,0.05,0.4394138,4
1.2,2.0,0.8514496,0.06401955,0.5011644,4
1.2,1.9150007,0.7014734,0.2091042,0.58910894,4
1.2,1.6263813,0.63890696,0.05,0.5422276,4
1.2,1.8786049,0.643505,0.05,0.54786974,4
1.2,2.0,0.82982975,0.05,0.47992992,4
1.2,2.0,1.0,0.26427716,0.42227694,4
1.2,1.8231547,0.6825004,0.29179814,0.49768084,4
1.2,2.0,1.0,0.3311316,0.5459412,4
1.2,2.0,0.9799455,0.2839576,0.5079953,4
1.2,1.8760539,0.6892057,0.33327046,0.48638716,4
1.2,1.7423168,0.75052655,0.27755907,0.42371508,4
1.2,1.351146,0.505542,0.20162383,0.50835335,4
1.2,2.0,0.85775775,0.13817391,0.47379822,4
1.2,1.6696743,0.64521474,0.14011554,0.4883036,4
1.2,1.8781725,0.73265326,0.07868447,0.49930075,4
1.2,1.903993,0.775839,0.05,0.49517062,4
1.2,1.643855,0.6107849,0.22153786,0.44690475,4
1.2,2.0,0.75182784,0.17968698,0.53793675,4
1.2,1.8586024,0.7525633,0.27909172,0.46774518,4
1.2,1.2162815,0.43882886,0.273766,0.5249503,4
1.2,2.0,0.9236499,0.16312739,0.48986384,4
1.2,1.6763263,0.6399589,0.05,0.522162,4
1.2,1.9899018,0.7382116,0.4,0.48266113,4
1.2,1.1075212,0.41688225,0.26022023,0.5040155,4
1.2,1.9344177,0.76385695,0.4,0.51119274,4
1.2,2.0,0.7409093,0.17461687,0.52987164,4
1.2,1.519988,0.55132824,0.36830845,0.5286171,4
1.2,1.9652989,0.72942334,0.11509493,0.5333583,4
1.2,2.0,0.8490687,0.33816555,0.4571729,4
1.2,1.7113762,0.5762996,0.32866162,0.5256208,4
1.2,2.0,1.0,0.16980873,0.5344974,4
1.2,1.8161062,0.79037774,0.05,0.44902262,4
1.2,1.2977498,0.61482453,0.2043978,0.5134106,4
1.2,1.7873462,0.71191245,0.25294137,0.54944056,4
1.2,2.0,0.97300863,0.08001862,0.5093613,4
1.2,1.6908404,0.6944459,0.19726677,0.51305616,4
1.2,1.5641791,0.5765393,0.17565893,0.47391978,4
1.2,2.0,0.7490928,0.25997487,0.485959,4
1.2,2.0,0.8351227,0.30215544,0.47436225,4
1.2,1.0854497,0.42715323,0.18927692,0.5149108,4
1.2,2.0,0.8805092,0.4,0.5148581,4
1.2,1.4112413,0.5297508,0.21891694,0.5314246,4
1.2,2.0,0.8161684,0.3112928,0.5117095,4
1.2,2.0,0.8384413,0.05,0.5099299,4
1.2,1.7667693,0.71315694,0.05,0.46571362,4
1.2,2.0,0.75881165,0.182372,0.551115,4
1.2,1.8919075,0.7388206,0.3815186,0.49274272,4
1.2,1.2934222,0.48523998,0.26256523,0.50852984,4
1.2,1.4716713,0.58068436,0.26419383,0.4736787,4
1.2,2.0,0.8457967,0.05,0.53170896,4
1.2,1.8413925,0.70975214,0.24807075,0.469027,4
1.2,1.8293272,0.7649367,0.05,0.56468564,4
1.2,1.5981194,0.5966922,0.4,0.46846935,4
1.2,2.0,0.8744148,0.12554261,0.4565929,4
1.2,1.116732,0.39747882,0.35186037,0.5311415,4
1.2,1.7467061,0.747424,0.052201845,0.5568389,4
1.2,1.6138978,0.60130167,0.23160899,0.43125802,4
1.2,2.0,1.0,0.2702434,0.52804554,4
1.2,2.0,0.85704726,0.12470679,0.5174678,4
1.2,1.8764004,0.77116084,0.2507558,0.50495756,4
1.2,1.6429152,0.60075825,0.29417253,0.5056119,4
1.2,1.8176329,0.67386866,0.4,0.54661703,4
1.2,1.0215154,0.3688932,0.06460058,0.540754,4
1.2,1.3109504,0.5066874,0.23236853,0.47599247,4
1.2,1.982431,0.6817897,0.05,0.42792812,4
1.2,1.6287986,0.6240427,0.29418936,0.5216049,4
1.2,1.8615768,0.71157163,0.05,0.4788628,4
1.2,1.9542135,0.6646574,0.3006427,0.44116548,4
1.2,1.8027034,0.70705146,0.39470455,0.5152529,4
1.2,1.3218418,0.55230445,0.17992036,0.47957796,4
1.2,1.6100754,0.6481093,0.15456335,0.58351487,4
1.2,1.1769052,0.4471586,0.3089628,0.54720247,4
1.2,1.3956269,0.5196908,0.36127162,0.5479159,4
1.2,1.7860382,0.6502133,0.05,0.48204032,4
1.2,1.704516,0.644738,0.07457293,0.49647647,4
1.2,2.0,0.744459,0.24896847,0.4742819,4
1.2,2.0,0.9288741,0.15366855,0.5207645,4
1.2,1.1578808,0.40081814,0.11604827,0.5543983,4
1.2,1.6894296,0.72775257,0.31098667,0.56401026,4
1.2,2.0,0.8536368,0.19396456,0.4308615,4
1.2,2.0,1.0,0.13395976,0.4455135,4
1.2,1.4866929,0.58339196,0.16062766,0.5148005,4
1.2,1.8130739,0.7121285,0.16924058,0.49456808,4
1.2,1.0897472,0.38738996,0.38318232,0.42639798,4
1.2,2.0,0.80872667,0.05,0.4586386,4
1.2,1.3687036,0.47158906,0.20107965,0.5456427,4
1.2,1.4564834,0.62316096,0.22644147,0.49568766,4
1.2,2.0,0.8338375,0.334985,0.45627543,4
1.2,1.3143706,0.5089068,0.05,0.5341607,4
1.2,1.1113734,0.42177945,0.07840952,0.45305365,4
1.2,1.4695568,0.5712189,0.1429213,0.545436,4
1.2,1.8799279,0.73073626,0.25774604,0.53952074,4
1.2,1.6723086,0.65433836,0.37779108,0.46096316,4
1.2,2.0,0.8419962,0.25548378,0.50795007,4
1.2,1.6343703,0.6122467,0.05,0.54038805,4
1.2,1.8935999,0.7143884,0.37700555,0.5006614,4
1.2,1.1595256,0.45392856,0.266489,0.52537566,4
1.2,0.8932798,0.36768636,0.14678048,0.5098774,4
1.2,2.0,0.8368132,0.14838776,0.5435472,4
1.2,1.6998427,0.65333235,0.18270311,0.52179116,4
1.2,1.2465471,0.47022414,0.0661113,0.55001146,4
1.2,1.7513535,0.6329017,0.22446506,0.5308645,4
1.2,1.76412,0.71124065,0.2465626,0.48801142,4
1.2,2.0,0.72707504,0.18039866,0.5392586,4
1.2,1.5750183,0.64504224,0.16699003,0.44417226,4
1.2,1.4910022,0.5420423,0.28371593,0.5112651,4
1.2,1.1727254,0.45013434,0.2354196,0.48235184,4
1.2,1.117685,0.46133998,0.058083322,0.46158323,4
1.2,1.5887864,0.6614884,0.26829112,0.5432875,4
1.2,2.0,0.82119125,0.21947326,0.522102,4
1.2,1.167994,0.44454348,0.4,0.47094432,4
1.2,1.5370044,0.61431557,0.05,0.5354733,4
1.2,1.5480542,0.673835,0.19755454,0.5249197,4
1.2,1.1785722,0.4654685,0.05,0.53479546,4
1.2,2.0,1.0,0.23975466,0.49898732,4
1.2,2.0,0.7054763,0.26544636,0.5158441,4
1.2,2.0,0.8262906,0.05,0.4765116,4
1.2,1.3040215,0.53539866,0.11589206,0.46629342,4
1.2,1.7513977,0.6644917,0.18407655,0.52597016,4
1.2,1.4590839,0.5285242,0.12751453,0.4557169,4
1.2,1.242609,0.5474998,0.17140265,0.48413754,4
1.2,1.8530977,0.7799108,0.4,0.5273908,4
1.2,2.0,0.81390387,0.11540092,0.44792646,4
1.2,1.607611,0.59003067,0.05,0.46040443,4
1.2,2.0,0.8547174,0.08550063,0.4753901,4
1.2,0.69493574,0.31763604,0.18656921,0.5317772,4
1.2,1.2947379,0.5120655,0.2346982,0.41008398,4
1.2,1.716799,0.692062,0.22681439,0.52333623,4
1.2,1.8612049,0.71678287,0.104111485,0.48176348,4
1.2,1.0857557,0.4428814,0.30575666,0.5106816,4
1.2,1.3085521,0.547666,0.05,0.47640556,4
1.2,2.0,0.8539899,0.4,0.4387679,4
1.2,0.5906544,0.24737114,0.057580423,0.55453366,4
1.2,2.0,0.9260499,0.3329705,0.5464547,4
1.2,1.745445,0.6257199,0.3129525,0.47771242,4
1.2,2.0,0.8614265,0.13544947,0.46337712,4
1.2,1.3654283,0.49894404,0.20238236,0.4880173,4
1.2,1.8285748,0.7356359,0.05,0.4355744,4
1.2,1.381805,0.5621829,0.05,0.5172442,4
1.2,1.4920684,0.56906354,0.36144316,0.4903702,4
1.2,2.0,0.8811349,0.05,0.6184183,4
1.2,1.5059813,0.66637427,0.2694666,0.50929135,4
1.2,1.616252,0.6884739,0.38774642,0.5206256,4
1.2,1.8207979,0.7691274,0.4,0.48918283,4
1.2,1.7346258,0.6525786,0.065075524,0.43608817,4
1.2,1.204628,0.4184373,0.19630666,0.5058416,4
1.2,1.5425769,0.63970256,0.2316044,0.46844476,4
1.2,2.0,0.88071525,0.3702662,0.46947807,4
1.2,1.5059928,0.6090741,0.4,0.4527887,4
1.2,1.9340907,0.7820408,0.364308,0.52458245,4
1.2,1.6065539,0.5966837,0.21354824,0.565255,4
1.2,1.5216659,0.61512375,0.12657608,0.5027523,4
1.2,1.4020411,0.46675485,0.4,0.45315468,4
1.2,2.0,0.83079696,0.15150444,0.45081818,4
1.2,1.7925957,0.7019875,0.1023713,0.5305764,4
1.2,1.3131471,0.50704604,0.22100934,0.45978045,4
1.2,2.0,0.92804825,0.07416729,0.4641076,4
1.2,1.1022481,0.40433732,0.27592263,0.50104207,4
1.2,1.4481676,0.5998042,0.16448137,0.48866156,4
1.2,1.5923764,0.58690906,0.25190955,0.4596111,4
1.2,1.3584476,0.504035,0.12980603,0.37607735,4
1.2,1.9304615,0.6772453,0.11792227,0.4995335,4
1.2,2.0,0.8411639,0.15103571,0.5509435,4
1.2,1.1956245,0.48699257,0.05,0.53366786,4
1.2,1.8594855,0.67005765,0.05,0.5001797,4
1.2,1.5404094,0.57991225,0.22382155,0.44400737,4
1.2,1.4334942,0.57788837,0.30685005,0.47940823,4
1.2,2.0,0.9196562,0.15078889,0.502485,4
1.2,1.3948524,0.53584546,0.14810303,0.5010438,4
1.2,1.1924583,0.45693734,0.17164753,0.50326467,4
1.2,1.490356,0.53745013,0.17504953,0.53348905,4
1.2,1.1671861,0.43162093,0.24390568,0.51125586,4
1.2,2.0,0.84087527,0.4,0.45782727,4
1.2,1.3531878,0.5708644,0.05,0.5479195,4
1.2,1.4071512,0.5260778,0.23014966,0.554279,4
1.2,2.0,0.7373548,0.4,0.49557066,4
1.2,2.0,0.9047181,0.17806807,0.46161446,4
1.2,1.200938,0.44489333,0.1426139,0.47226235,4
1.2,1.283211,0.5300022,0.15557382,0.5810075,4
1.2,1.6113355,0.588706,0.14389196,0.5839489,4
1.2,1.9301227,0.8190321,0.1982086,0.44332477,4
1.2,1.4547653,0.6546437,0.07131353,0.48720202,4
1.2,1.0140024,0.3706059,0.14219835,0.5711663,4
1.2,1.8307296,0.7713947,0.4,0.4176319,4
1.2,2.0,0.85633034,0.26601842,0.44097123,4
1.2,1.4484543,0.5270932,0.2699256,0.47038248,4
1.2,1.6071832,0.5393129,0.2894181,0.5479604,4
1.2,2.0,0.891421,0.4,0.5325223,4
1.2,1.2748692,0.47116914,0.2245505,0.49378642,4
1.2,2.0,0.8144527,0.21344085,0.48068914,4
1.2,1.4509025,0.5490189,0.13827817,0.47883958,4
1.2,1.8175074,0.72775424,0.29772106,0.5404628,4
1.2,1.0362961,0.38732088,0.20066442,0.5114445,4
1.2,1.7914798,0.65083355,0.31971326,0.51756597,4
1.2,1.9091569,0.78478914,0.05,0.5213316,4
1.2,1.2836363,0.5701062,0.05,0.53830576,4
1.2,2.0,0.99303114,0.09705889,0.513996,4
1.2,1.7768365,0.70198065,0.35728005,0.54870355,4
1.2,1.4064531,0.535516,0.3168927,0.57694316,4
1.2,1.6928796,0.6252335,0.37436312,0.45857745,4
1.2,1.9956778,0.7077078,0.109662,0.5000262,4
1.2,1.0223019,0.36422843,0.06881152,0.45430773,4
1.2,1.8993093,0.78021014,0.36080116,0.55751294,4
1.2,1.6753467,0.6500504,0.23222007,0.4912024,4
1.2,1.1116114,0.41709402,0.25661162,0.5054634,4
1.2,2.0,0.84162796,0.05,0.5293098,4
1.2,1.3855991,0.562252,0.27445385,0.5117357,4
1.2,1.1182235,0.43502367,0.22756958,0.49821037,4
1.2,1.9610945,0.695835,0.2985981,0.45032197,4
1.2,1.8798538,0.66010803,0.27080518,0.5584541,4
1.2,1.7760786,0.69628066,0.2378245,0.507221,4
1.2,1.2912999,0.5377815,0.12115408,0.52572626,4
1.2,2.0,0.8350541,0.05,0.47103485,4
1.2,1.5380394,0.57404095,0.3481663,0.5273213,4
1.2,1.6204959,0.6399191,0.3101434,0.5337042,4
1.2,2.0,0.744839,0.16604508,0.55340284,4
1.2,1.9259583,0.6984795,0.05,0.51343304,4
1.2,1.4003506,0.6155834,0.23438217,0.45205438,4
1.2,1.3073357,0.5379115,0.12802391,0.4664295,4
1.2,1.7565565,0.6703791,0.05,0.5427318,4
1.2,1.6500442,0.61275226,0.2129525,0.50317883,4
1.2,2.0,0.82662904,0.16820651,0.5548533,4
1.2,1.1145709,0.41441828,0.15596122,0.51006705,4
1.2,2.0,0.7647471,0.05,0.5163663,4
1.2,1.3518806,0.55087656,0.28573883,0.4711241,4
1.2,1.9252027,0.8007586,0.2982721,0.516467,4
1.2,1.7891972,0.7646465,0.27628088,0.45333037,4
1.2,1.6009824,0.6315142,0.19993564,0.51349235,4
1.2,1.6362066,0.6429713,0.17822394,0.52132845,4
1.2,1.7016425,0.62146616,0.05,0.52680635,4
1.2,1.6453792,0.62666106,0.22230034,0.51919514,4
1.2,1.6247633,0.6690584,0.2363999,0.4174709,4
1.2,1.8908291,0.72283536,0.391849,0.44789416,4
1.2,1.6445435,0.65849954,0.21999714,0.45660862,4
1.2,1.4755044,0.56588393,0.4,0.54757535,4
1.2,1.404876,0.556061,0.24525297,0.52063346,4
1.2,1.8678074,0.7041688,0.1305887,0.5012233,4
1.2,1.9270793,0.7030009,0.1567434,0.51967883,4
1.2,2.0,0.9661169,0.28245977,0.4935288,4
1.2,2.0,0.8453438,0.4,0.4806647,4
1.2,2.0,0.8077338,0.36388677,0.44391352,4
1.2,2.0,0.7879545,0.05,0.47905427,4
1.2,1.7193308,0.7176766,0.05,0.4528029,4
1.2,1.7286897,0.6354705,0.26702702,0.5444074,4
1.2,1.953242,0.78011036,0.14967732,0.4910779,4
1.2,1.6208323,0.52358127,0.20122728,0.52565354,4
1.2,1.6443887,0.7176188,0.12960276,0.5362561,4
1.2,0.99898696,0.34180766,0.36316186,0.44541118,4
1.2,1.8891382,0.7453662,0.26586124,0.53560555,4
1.2,1.5921472,0.60244566,0.1638631,0.45134506,4
1.2,2.0,0.80760074,0.22636828,0.51209116,4
1.2,1.1792316,0.48087096,0.19746399,0.49311304,4
1.2,1.8689069,0.7426987,0.091623805,0.46177223,4
1.2,1.8351146,0.7193484,0.18923552,0.4798387,4
1.2,1.4725066,0.6195749,0.35490826,0.48303702,4
1.2,2.0,0.8796405,0.084032334,0.5719209,4
1.2,1.2503493,0.5019488,0.20783147,0.4745973,4
1.2,2.0,0.8416524,0.16481885,0.49708778,4
1.2,1.2889457,0.52165973,0.17868148,0.5973569,4
1.2,1.142054,0.49542361,0.31990704,0.5641322,4
1.2,1.7150364,0.6248502,0.05,0.5288096,4
1.2,1.6770147,0.598818,0.4,0.4940526,4
1.2,1.8655117,0.63615125,0.12229009,0.51451296,4
1.2,2.0,0.76966715,0.17274776,0.4919604,4
1.2,1.7133061,0.63065517,0.37859264,0.5085279,4
1.2,1.8372701,0.66437167,0.4,0.51477253,4
1.2,1.848781,0.6387841,0.05,0.55552274,4
1.2,1.8557167,0.6678961,0.26122805,0.4951698,4
1.2,2.0,1.0,0.23630363,0.55947506,4
1.2,1.8153087,0.697764,0.29219857,0.48594686,4
1.2,2.0,0.8338888,0.16000926,0.59417355,4
1.2,2.0,0.96807367,0.22857931,0.5558552,4
1.2,1.514809,0.5998008,0.29291973,0.50047743,4
1.2,1.9693536,0.82003444,0.15835647,0.4293789,4
1.2,2.0,0.84529704,0.25910544,0.48553362,4
1.2,1.9185543,0.7181207,0.16165219,0.49257535,4
1.2,1.9028352,0.69023657,0.2754612,0.48445824,4
1.2,2.0,0.9460561,0.2186842,0.53524184,4
1.2,1.9102725,0.7223816,0.29698086,0.50879043,4
1.2,1.4116105,0.5557082,0.39608237,0.51222056,4
1.2,2.0,0.89365673,0.11965042,0.5733183,4
1.2,2.0,0.84967226,0.05,0.5209824,4
1.2,1.9727793,0.7570303,0.11059382,0.48170596,4
1.2,1.8167393,0.73152,0.19443798,0.5746092,4
1.2,1.6347573,0.67454934,0.06388083,0.49884546,4
1.2,1.5675249,0.6907871,0.057420988,0.5020662,4
1.2,1.2607406,0.5055534,0.13534199,0.499369,4
1.2,1.4791974,0.5859973,0.05,0.5473082,4
1.2,1.1702598,0.44875485,0.25691956,0.5287621,4
1.2,2.0,0.8395015,0.14639182,0.5422843,4
1.2,1.5395616,0.6096566,0.05,0.529524,4
1.2,1.8591204,0.68159246,0.24412605,0.5010065,4
1.2,1.4980395,0.6132705,0.28294182,0.47687942,4
1.2,1.3040339,0.49125353,0.3106087,0.5610791,4
1.2,1.8449986,0.7884822,0.05,0.4404819,4
1.2,1.57932,0.6023132,0.39631584,0.4982061,4
1.2,1.2556068,0.5078884,0.11350288,0.5227548,4
1.2,2.0,1.0,0.4,0.48497742,4
1.2,1.6044062,0.62483466,0.28544724,0.4294012,4
1.2,0.7985621,0.288104,0.076557204,0.5167411,4
1.2,1.5647048,0.6178347,0.09285488,0.45334867,4
1.2,0.9342401,0.34764543,0.1002158,0.5578668,4
1.2,1.1392999,0.42744535,0.3366502,0.48875666,4
1.2,1.5870049,0.6132254,0.20466758,0.50514203,4
1.2,1.0801626,0.39236104,0.05,0.5477137,4
1.2,1.3847837,0.5314987,0.24062105,0.54545796,4
1.2,1.6553249,0.60370016,0.27579138,0.46458966,4
1.2,1.943567,0.7309006,0.21167506,0.470454,4
1.2,1.2305651,0.48940775,0.24802075,0.4763016,4
1.2,1.3930176,0.5300315,0.17888944,0.57079834,4
1.2,1.4156222,0.5153278,0.12569012,0.5036467,4
1.2,1.8675876,0.6977352,0.12809141,0.51595044,4
1.2,1.6218737,0.65899783,0.4,0.53137267,4
1.2,1.9241779,0.75990826,0.05293462,0.49900317,4
1.2,1.8383871,0.73738945,0.3120764,0.52604526,4
1.2,1.2485908,0.47007498,0.21334043,0.5079827,4
1.2,1.7529415,0.72333586,0.22875176,0.5217513,4
1.2,1.4847624,0.584426,0.2709428,0.4639472,4
1.2,0.80517346,0.33875474,0.4,0.5152219,4
1.2,1.6318141,0.6448455,0.4,0.47317025,4
1.2,1.7738943,0.7207232,0.28424448,0.5686701,4
1.2,1.5414665,0.5748928,0.31912017,0.44123077,4
1.2,1.9952524,0.6716283,0.3214385,0.5033748,4
1.2,1.742244,0.6430363,0.2903587,0.53886414,4
1.2,1.8070426,0.6801037,0.14523011,0.53177184,4
1.2,1.7513536,0.7028631,0.23349366,0.52261114,4
1.2,1.9296916,0.795898,0.4,0.42936358,4
1.2,1.6770321,0.65386826,0.36316857,0.4881149,4
1.2,1.6604315,0.5833688,0.28304216,0.5847555,4
1.2,1.5360448,0.6419998,0.05,0.4778682,4
1.2,2.0,0.83365524,0.24927515,0.43645018,4
1.2,1.1701051,0.40898806,0.19433914,0.5330325,4
1.2,2.0,0.94934726,0.10264636,0.47950608,4
1.2,1.6685542,0.658239,0.068366036,0.6103033,4
1.2,1.4311732,0.5300872,0.4,0.48158857,4
1.2,2.0,0.79116815,0.17605533,0.44957402,4
1.2,1.6246892,0.61192834,0.17638569,0.5557998,4
1.2,1.9397415,0.7480706,0.29609212,0.49168783,4
1.2,2.0,0.9347705,0.17938381,0.5390488,4
1.2,1.67484,0.5866869,0.37636304,0.5039949,4
1.2,1.6373332,0.70517784,0.15544152,0.46836096,4
1.2,1.4832882,0.49075434,0.36652428,0.52755433,4
1.2,1.4837124,0.52699995,0.27369115,0.53377384,4
1.2,2.0,0.87641734,0.17805398,0.5059834,4
1.2,1.4562737,0.53353435,0.05,0.47869626,4
1.2,1.811824,0.74611783,0.4,0.49183667,4
1.2,0.7085481,0.26749757,0.05,0.550667,4
1.2,1.6484663,0.6327762,0.12639502,0.52062637,4
1.2,2.0,0.8360945,0.2139696,0.52046585,4
1.2,1.3419849,0.55894464,0.22911984,0.52734274,4
1.2,2.0,0.7521949,0.05,0.4842485,4
1.2,2.0,0.69982964,0.18069129,0.49806857,4
1.2,1.8374655,0.66116416,0.05,0.48567376,4
1.2,0.80830705,0.34509793,0.20287952,0.5080296,4
1.2,2.0,0.90189546,0.13784817,0.44897464,4
1.2,1.6432438,0.70215595,0.12263736,0.44741467,4
1.2,1.7557913,0.67143357,0.21785443,0.51137793,4
1.2,1.782675,0.6850642,0.26282114,0.43266222,4
1.2,2.0,0.8884743,0.25503027,0.45681113,4
1.2,2.0,0.83043283,0.33381158,0.49814764,4
1.2,1.2399348,0.46397975,0.16393107,0.50325936,4
1.2,2.0,0.7398689,0.05,0.5094642,4
1.2,1.4931179,0.5534507,0.21909581,0.55270976,4
1.2,1.0424914,0.48738268,0.15549685,0.49684292,4
1.2,1.4318509,0.5583195,0.23455498,0.5381569,4
1.2,1.4853916,0.56014866,0.05,0.52188575,4
1.2,1.9852878,0.75452536,0.05,0.529414,4
1.2,1.6322125,0.6005552,0.38588867,0.47232604,4
1.2,1.3986027,0.58555055,0.2401832,0.47483867,4
1.2,1.3472059,0.5180083,0.37606716,0.47073883,4
1.2,1.5347389,0.6484632,0.34773874,0.53151786,4
1.2,1.8336154,0.66737664,0.3396631,0.507453,4
1.2,2.0,0.76897615,0.29640523,0.55838823,4
1.2,0.94474113,0.37321395,0.14054039,0.49291784,4
1.2,1.7160486,0.69072044,0.29866037,0.55526245,4
1.2,2.0,1.0,0.3392705,0.5618344,4
1.2,1.206213,0.4278243,0.3127665,0.54391843,4
1.2,2.0,0.8174269,0.14543878,0.48868376,4
1.2,2.0,0.848534,0.33386323,0.46604484,4
1.2,2.0,0.8337581,0.39353335,0.5517064,4
1.2,1.6420624,0.64748764,0.18588799,0.43796,4
1.2,1.491074,0.55810714,0.38400942,0.511627,4
1.2,2.0,0.87811095,0.2475083,0.5173324,4
1.2,2.0,0.9022202,0.14157978,0.50442284,4
1.2,1.948812,0.7891568,0.16220325,0.44895017,4
1.2,0.6455985,0.26273614,0.10906527,0.50688994,4
1.2,0.6950686,0.25476778,0.28689733,0.47308528,4
1.2,0.18725733,0.2,0.21849702,0.47073844,4
1.2,2.0,0.9018725,0.05,0.4239621,4
1.2,1.1836094,0.42814568,0.079179086,0.5664346,4
1.2,2.0,0.79539734,0.05,0.55159706,4
1.2,1.6752903,0.69870365,0.18621208,0.51950794,4
1.2,1.2663883,0.5056835,0.4,0.53247917,4
1.2,1.7596313,0.66906,0.06461643,0.4415397,4
1.2,1.4221436,0.51594526,0.4,0.4976519,4
1.2,2.0,0.8436781,0.23158613,0.5137166,4
1.2,1.5395015,0.6142176,0.27059215,0.42515635,4
1.2,1.3639349,0.54297876,0.19390078,0.42946827,4
1.2,1.6803522,0.6022956,0.2987473,0.52427715,4
1.2,1.5550294,0.56272906,0.24653436,0.43316168,4
0.3,0.1,0.20933908,0.13024856,0.43462908,5
0.3,0.1,0.78018826,0.05,0.43884382,5
0.774366,0.28898582,0.62568164,0.05,0.41429406,5
0.62377983,0.1,0.34172678,0.1287741,0.45067394,5
0.66536576,0.12177627,0.2,0.089571744,0.37759793,5
0.5516047,0.15001929,0.800348,0.22510247,0.56348103,5
0.5859147,0.17680587,0.77414685,0.05,0.443958,5
0.7955778,0.34676814,0.5482698,0.05,0.50775814,5
0.3,0.1,0.73068535,0.1219397,0.43623498,5
0.48064077,0.1,0.82944864,0.23743428,0.47806287,5
0.3,0.1,0.43164706,0.11163192,0.49034718,5
0.3,0.1,0.98723596,0.05,0.47883087,5
0.3,0.1,0.50081956,0.15353568,0.4995369,5
0.46340546,0.1,0.5312051,0.05,0.5253931,5
0.3,0.1,0.61938,0.05,0.50742924,5
0.3,0.1,0.88942635,0.08912019,0.43707255,5
0.3,0.1,0.564346,0.05,0.49549446,5
0.78732884,0.20087655,0.465487,0.05,0.4837383,5
0.3,0.1,0.8191829,0.05,0.47427922,5
0.3,0.1,0.52926946,0.13203722,0.5293767,5
0.9014712,0.1887257,0.27703416,0.4,0.44761276,5
0.6838015,0.21589032,0.54398453,0.05,0.34917963,5
0.3,0.1,0.44326144,0.05,0.40548578,5
0.5306174,0.1,0.2,0.05,0.4505219,5
0.3,0.1,0.42561716,0.082298175,0.4328652,5
0.94942766,0.29851022,0.36822218,0.2470913,0.44306663,5
1.2,0.1,0.2,0.05,0.5214651,5
0.3,0.1,0.58306754,0.05,0.4939066,5
0.3,0.1,0.2,0.19686906,0.44943425,5
0.3,1.5043277,0.71206206,0.05,0.42501196,5
0.66952324,0.1,0.26480392,0.05,0.4579119,5
0.3,0.1,0.5060547,0.24566317,0.46325865,5
0.8952986,0.13043857,0.23454511,0.25871405,0.4626037,5
0.3,0.15983383,0.90033597,0.05,0.4277772,5
0.44323927,0.1,0.26326907,0.32571575,0.47289792,5
0.3,0.19776224,0.4796869,0.05,0.49545625,5
0.3,0.6478699,0.6463658,0.19156842,0.4423757,5
0.3,0.4007072,0.6963573,0.05,0.37610838,5
0.3,0.10024425,0.47900707,0.17827946,0.43036512,5
0.3,0.1306491,0.5790962,0.05,0.47431192,5
0.3,0.1147754,0.3872167,0.17276523,0.4938624,5
0.3,0.1,0.509162,0.14265902,0.49211657,5
0.3,0.11839525,0.4971771,0.21944675,0.51611626,5
0.3,0.1,0.3459474,0.05,0.4493432,5
0.3,0.1,0.79040927,0.14754324,0.39042053,5
